#OTU ID	SRR9106059	SRR9106060	SRR9106061	SRR9106062	SRR9106063	SRR9106064	SRR9106065	SRR9106066	SRR9106067	SRR9106068	SRR9106069	SRR9106070	SRR9106071	SRR9106072	SRR9106073	SRR9106074	SRR9106075	SRR9106076	SRR9106077	SRR9106078	SRR9106079	SRR9106080	SRR9106081	SRR9106082	SRR9106083	SRR9106084	SRR9106085	SRR9106086	SRR9106087	SRR9106088	SRR9106089	SRR9106090	SRR9106091	SRR9106092	SRR9106093	SRR9106094	SRR9106095	SRR9106096	SRR9106097	SRR9106098	SRR9106099	SRR9106100	SRR9106101	SRR9106102	SRR9106103	SRR9106104	SRR9106105	SRR9106106
OTU376	29	49	158	0	291	6	69	17	108	0	75	5	111	3	6	258	40	65	141	17	15	5	13	25	13	12	32	171	185	1	271	39	346	33	415	42	197	12	12	45	15	100	0	98	8	167	287	125
OTU377	0	0	0	78	5	0	0	0	0	0	0	0	0	11	0	0	0	0	7	95	5	0	5	0	0	0	17	0	0	0	0	0	0	0	8	3	0	16	444	24	27	2	4	74	0	309	0	69
OTU378	14	34	95	0	40	0	0	0	0	0	967	0	0	20	9	104	20	0	146	0	70	0	32	0	84	0	21	272	461	0	39	0	74	0	39	11	10	0	0	0	0	0	0	21	0	0	123	12
OTU379	0	0	0	5	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	5	0	0	0	0	0	0	714	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
OTU380	136	60	19	0	10	5	8	17	19	8	34	6	23	16	2	81	8	125	42	0	19	10	15	12	29	15	18	32	45	1	26	44	100	156	9	17	331	15	0	0	14	0	12	6	31	6	26	8
OTU381	5	4	69	0	27	4	54	8	69	0	75	4	113	4	1	48	10	0	46	1	1	0	1	2	3	1	2	14	117	0	53	0	34	0	46	15	49	0	3	29	3	51	0	50	5	99	40	39
OTU382	0	0	391	376	87	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	22	49	0	0	0	29	133	160	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU383	3	12	61	0	73	0	34	0	27	0	30	0	22	0	0	118	0	3	58	1	4	3	6	3	4	1	0	70	94	1	182	2	81	97	60	34	142	0	0	39	0	34	0	26	0	23	101	22
OTU384	0	0	0	0	204	0	0	0	5	0	13	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	170	0	0	16	0	8	0	294	31	12	0	0	0	0	0	0	5	0	0	176	11
OTU385	16	17	41	0	84	4	67	2	2	0	0	0	252	0	2	89	0	14	49	3	5	14	17	16	14	18	29	99	67	5	14	31	183	11	44	18	21	0	6	15	0	2	0	181	0	4	143	10
OTU386	74	22	52	0	32	3	1	48	11	44	59	11	28	28	14	86	50	112	25	13	8	22	8	33	67	45	24	33	42	3	8	3	1	16	18	32	29	38	4	0	31	7	14	35	57	19	40	13
OTU387	0	6	9	0	1	1	0	26	1	39	2	18	0	7	23	32	6	5	0	5	52	8	15	132	26	41	28	45	0	2	0	7	7	0	3	75	2	46	0	0	11	0	0	0	175	37	17	0
OTU388	0	0	36	0	11	0	68	0	117	0	44	0	334	0	0	13	0	0	26	0	0	0	0	0	0	0	0	56	6	0	51	0	27	0	61	5	0	0	0	18	0	114	0	3	0	82	65	6
OTU389	17	113	49	0	77	174	3	28	2	35	10	46	2	73	44	48	6	34	112	10	12	32	60	35	110	90	62	70	126	8	94	142	202	3	14	51	8	38	279	12	162	9	81	34	219	104	88	17
OTU390	0	42	148	0	205	2	28	2	31	0	104	2	18	9	1	139	18	0	106	7	15	2	20	30	28	12	2	26	234	1	175	0	17	0	105	29	1	2	1	39	1	50	1	78	4	66	227	49
OTU391	14	57	30	0	107	37	45	21	25	8	37	21	57	20	12	36	24	0	47	18	18	17	27	40	39	57	37	51	55	1	27	5	25	1	40	15	11	14	27	37	25	31	16	74	57	32	91	26
OTU392	17	104	56	0	76	2	2	6	0	5	33	2	5	14	5	69	14	21	37	8	27	26	34	36	33	34	23	22	102	3	78	33	49	7	32	21	35	7	2	4	12	4	2	21	15	11	82	10
OTU393	17	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	281	0	0	835	0	0	0	0	0	0	0	0	0	0	0
OTU394	0	3	53	0	91	5	55	5	54	0	87	2	56	2	2	16	4	0	33	3	2	0	0	4	2	0	9	12	82	0	54	2	13	0	90	12	0	0	6	54	2	46	0	72	4	37	110	57
OTU395	9	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	708	0	0	438	0	0	27	0	0	0	0	5	16	85	13	0	0	0	20	0	0	0	0	0	0	0	0	0	13	0
OTU396	14	30	88	0	45	0	1	0	94	0	168	0	22	1	2	77	1	0	85	3	18	28	0	8	80	1	1	91	94	5	23	0	7	33	9	120	110	0	0	13	0	8	0	24	0	28	418	5
OTU398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU399	3	9	34	0	64	0	27	0	27	0	28	0	53	0	0	64	4	0	13	0	2	1	0	1	0	0	0	87	60	0	158	0	11	1	81	16	68	0	0	55	0	46	0	16	0	21	130	37
OTU400	3	12	33	0	49	10	48	36	17	9	31	37	36	0	5	54	11	7	16	8	4	2	19	26	23	44	48	10	32	0	26	25	46	0	53	32	3	14	8	53	42	3	12	44	94	19	72	29
OTU401	0	0	0	0	0	0	0	0	0	0	0	0	0	598	0	0	0	0	0	3	3	3	0	6	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0
OTU402	8	84	70	0	95	3	6	5	43	8	27	0	2	51	3	414	9	4	153	17	31	123	21	29	56	24	0	132	409	18	32	0	11	0	31	12	15	7	3	24	0	102	3	24	8	40	117	104
OTU403	5	40	700	0	577	107	347	13	256	3	198	30	213	14	18	314	53	0	241	8	10	0	63	45	15	47	71	197	488	2	432	29	305	0	583	90	20	6	85	238	38	303	0	126	11	136	814	182
OTU404	0	9	68	0	22	73	20	29	19	41	19	113	24	114	26	25	5	3	59	27	9	22	8	6	0	5	19	22	104	4	6	0	4	4	18	22	6	51	367	14	74	26	204	14	48	42	20	30
OTU405	15	39	94	0	57	3	1	22	4	7	18	7	4	42	21	65	41	15	77	23	18	22	33	21	18	31	71	78	201	12	29	14	40	5	64	54	21	20	4	0	34	3	56	33	25	14	77	6
OTU406	7	0	0	6	0	0	0	589	0	0	0	0	0	0	0	10	0	0	0	0	0	4	0	4	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	21	0
OTU407	0	0	0	0	0	389	2	95	0	15	0	68	2	146	5	4	2	0	4	43	0	0	0	0	0	3	13	0	10	0	0	0	0	0	0	14	0	72	160	0	29	3	153	3	232	37	0	22
OTU408	0	1	23	0	55	12	51	12	89	2	35	6	92	1	1	9	14	0	24	4	0	0	2	9	3	4	10	12	19	0	1	0	1	0	114	1	1	3	17	26	8	80	0	35	5	62	72	49
OTU409	3	4	0	0	9	0	0	0	0	0	0	0	0	1	0	3	3	5	6	1	0	0	116	84	13	193	146	0	0	0	0	80	0	0	1	256	0	7	0	0	4	0	14	0	0	0	217	0
OTU410	0	0	0	0	0	0	0	0	0	0	647	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
OTU411	0	0	41	0	37	0	0	61	106	0	13	5	0	262	3	11	0	0	27	0	14	166	325	0	8	10	0	226	131	76	33	0	21	0	16	9	8	0	0	3	0	0	0	23	0	0	73	7
OTU412	0	4	31	0	39	8	48	0	47	0	13	0	38	0	1	32	0	0	0	0	0	0	0	0	0	0	0	11	10	2	289	0	73	0	53	32	6	0	4	58	0	63	0	2	0	7	78	17
OTU413	0	6	76	0	72	0	17	0	30	0	24	0	345	0	2	24	5	0	54	0	2	0	0	0	5	0	0	48	66	0	73	0	4	0	78	21	0	0	0	28	0	36	0	56	0	32	73	34
OTU414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	374	0	0	0	0	0	0	0	3	327	0	0	0	0	0	0	0	0	0	0	0	0
OTU415	0	0	8	28	0	0	0	0	0	0	0	0	0	230	0	0	56	0	12	47	399	0	0	0	0	0	0	235	266	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0
OTU416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU417	54	119	271	0	654	16	78	23	97	4	229	47	114	18	24	394	25	7	318	24	30	10	59	71	187	52	91	203	430	2	266	84	404	8	570	178	146	28	18	78	31	58	5	208	28	95	494	72
OTU418	22	58	94	0	118	66	34	35	16	23	32	60	11	62	30	77	44	49	142	38	21	47	40	78	68	107	77	61	177	6	53	26	86	54	91	74	44	43	312	54	93	41	87	40	131	50	138	54
OTU419	0	2	8	0	4	38	0	38	3	1	0	34	0	27	14	10	19	13	17	26	3	0	35	49	7	48	57	13	0	0	2	17	10	0	5	39	7	33	20	3	91	2	29	2	219	39	7	15
OTU420	0	0	0	134	0	0	0	0	0	0	0	0	0	62	0	23	0	0	0	637	32	10	0	7	0	0	102	0	0	0	0	0	0	0	23	75	0	0	0	0	0	0	0	0	0	0	8	0
OTU421	52	25	9	0	28	2	11	8	8	1	33	4	7	2	1	59	2	79	21	11	8	6	4	8	2	2	32	3	58	0	11	42	169	76	73	10	122	1	1	3	8	18	2	29	1	9	60	2
OTU422	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU423	20	154	115	0	174	9	78	2	47	0	89	0	49	2	2	86	14	4	80	8	9	13	12	9	25	7	11	107	230	3	201	4	19	11	139	28	42	1	5	77	2	74	1	71	4	64	175	39
OTU424	1	9	124	0	95	11	67	9	62	8	62	10	57	13	7	27	12	0	32	11	10	8	13	25	6	21	28	53	101	2	23	4	10	2	103	15	3	7	22	42	12	71	4	66	18	60	108	51
OTU425	0	0	0	0	0	0	0	0	0	0	0	0	711	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU426	75	62	43	0	76	8	75	36	28	18	58	82	43	20	18	185	20	260	217	31	16	8	44	78	82	61	44	55	43	2	31	84	63	123	132	70	122	36	13	20	44	60	41	37	29	36	101	26
OTU427	29	78	209	0	218	5	60	0	85	0	160	0	47	3	6	138	9	8	94	10	4	6	8	10	34	8	6	110	293	0	366	0	108	102	126	83	236	0	7	91	0	90	0	125	4	69	357	63
OTU428	4	14	31	0	50	55	1	59	3	3	4	72	5	40	24	23	17	5	25	38	8	3	6	68	40	44	59	29	35	1	2	3	6	1	47	49	0	27	35	4	157	6	110	23	37	26	39	13
OTU429	44	123	39	0	17	1	0	2	0	3	21	2	0	9	4	28	1	29	80	1	10	15	16	23	31	2	0	44	87	3	105	12	22	9	4	5	64	3	1	0	1	0	4	19	6	3	28	5
OTU430	0	0	5	0	0	0	0	0	0	0	0	0	0	667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU431	0	9	8	0	0	0	10	0	0	0	0	0	0	0	0	575	0	0	46	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	22	0	0	0	0	0
OTU432	0	0	10	0	115	0	71	0	84	0	16	1	72	0	0	37	1	0	5	1	1	0	2	3	3	1	1	65	5	0	17	2	92	50	68	4	30	0	0	84	0	116	0	14	0	40	93	32
OTU433	65	99	80	0	58	3	2	26	10	26	37	21	6	19	9	50	14	46	104	7	27	9	35	35	101	42	8	62	148	1	75	12	40	27	19	42	40	15	22	1	14	2	24	53	63	30	80	16
OTU434	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	0	0	15	0	0	0	0	0	0	0	0	0	0	0
OTU435	205	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	757	5	0	197	0	0	0	0	0	0	0	0	0	0	0
OTU436	9	22	21	0	29	28	7	17	3	9	11	28	4	8	8	47	24	23	19	11	7	1	26	19	14	60	38	28	42	0	10	30	13	3	24	31	5	40	32	11	34	6	14	14	46	10	19	7
OTU437	37	52	109	0	101	1	1	1	9	1	18	0	0	54	11	17	6	0	118	5	10	12	11	3	13	4	2	31	386	2	54	0	4	0	10	6	16	1	0	0	0	0	3	112	3	90	73	1
OTU438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	488	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU439	39	103	35	0	28	43	1	47	3	6	7	30	2	31	19	100	24	70	74	13	38	18	53	61	64	60	46	45	76	8	59	64	97	36	35	51	24	23	116	15	35	11	26	7	55	21	73	4
OTU440	1	18	62	0	105	6	6	20	2	6	36	25	8	11	9	40	36	0	68	37	9	4	29	36	68	35	50	49	162	1	16	8	10	0	79	50	1	22	10	2	21	2	13	65	34	31	96	27
OTU441	0	9	93	0	80	4	42	0	70	0	2	0	30	0	0	178	3	0	300	1	3	0	64	4	0	6	9	29	25	1	144	8	234	5	176	3	233	1	0	31	0	32	0	4	0	12	93	30
OTU442	22	23	18	0	15	0	0	3	0	0	8	0	0	4	2	22	2	6	629	4	3	33	14	11	26	16	5	24	22	3	17	0	6	9	6	10	20	0	0	0	0	0	0	3	0	4	132	3
OTU443	0	0	33	0	70	0	3	0	5	0	0	0	0	0	1	14	0	0	7	0	0	0	0	0	0	0	0	0	178	0	9	0	13	20	56	0	20	0	0	21	0	0	0	0	0	14	14	647
OTU444	2	1	38	0	50	0	0	0	1	0	41	0	1	2	1	31	3	2	271	0	2	0	7	1	9	7	0	153	107	0	73	0	44	0	32	38	2	0	6	30	1	37	0	43	2	26	190	1
OTU445	92	84	10	0	0	0	0	127	4	0	3	4	4	11	11	267	9	169	15	42	8	0	0	12	11	3	41	12	22	0	47	20	74	300	33	13	236	0	0	2	0	0	0	0	4	0	0	8
OTU446	0	0	1	0	0	0	0	1	0	4	0	69	0	0	1	236	40	32	0	2	0	0	0	5	0	14	193	0	0	0	0	0	0	0	0	237	0	20	0	0	15	3	18	0	17	6	0	0
OTU447	0	0	22	0	97	4	120	0	78	1	34	0	97	0	0	41	5	0	50	1	0	1	0	3	6	0	0	15	19	0	56	0	14	0	136	23	0	1	18	132	2	121	0	10	0	68	188	56
OTU449	0	0	0	31	0	205	18	0	0	0	0	0	9	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	558	539	46	11	17	97	0	43	0	8
OTU451	0	0	19	0	3	9	0	143	2	282	3	115	0	12	22	0	4	0	0	0	0	0	13	10	0	20	30	4	24	0	0	0	0	0	4	35	0	236	4	0	77	0	18	0	460	204	12	0
OTU452	6	39	69	0	136	0	1	1	8	0	4	4	10	3	1	35	8	5	45	2	2	4	12	8	16	3	3	64	20	0	88	0	15	9	50	72	42	3	2	4	4	0	0	15	1	13	208	30
OTU453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	25	677	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU454	29	15	15	0	33	0	3	0	87	1	11	0	2	4	1	15	1	0	6	1	4	19	2	2	3	1	1	92	39	3	42	3	1	10	16	5	81	0	0	1	0	0	0	31	2	22	166	11
OTU455	23	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	61	0	0	240	297	0	0	11	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU456	11	17	66	0	55	4	69	2	9	1	5	1	61	16	2	9	5	1	46	1	13	3	11	21	3	6	1	47	487	2	39	10	46	67	49	4	13	0	0	69	1	19	0	56	3	6	78	26
OTU457	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	394	0	0	0	0	0	0	0	0	0	0	0
OTU458	1	26	41	0	81	6	21	10	5	6	29	11	7	13	16	36	15	0	32	8	8	15	9	34	82	43	8	38	76	1	29	0	0	0	11	27	0	12	5	6	11	17	4	31	17	13	75	15
OTU459	0	17	6	39	0	51	15	19	0	10	16	0	10	43	0	37	22	248	0	102	15	0	0	0	33	0	0	0	0	0	0	8	11	12	15	5	0	4	0	0	0	0	416	6	59	537	0	8
OTU461	0	0	0	0	24	0	4	0	0	0	0	0	3	0	0	24	2	0	0	0	0	0	0	0	0	0	0	20	0	0	456	0	22	0	79	23	0	0	0	188	0	62	0	7	0	12	56	0
OTU462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	394	71	58	0	0	0	0	0	0
OTU463	0	31	7	0	48	0	0	0	0	0	5	0	0	11	5	9	0	0	75	1	2	3	11	15	111	26	2	15	266	1	18	0	0	0	1	11	0	0	0	1	1	0	0	5	0	0	15	0
OTU464	0	86	7	0	3	75	4	9	0	2	0	19	2	123	1	22	17	0	2	21	1	1	1	0	3	3	3	3	6	2	17	3	1	4	0	3	1	15	316	29	6	1	42	0	12	3	3	17
OTU465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	672	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU466	31	36	62	0	19	0	5	0	7	0	12	0	6	0	0	98	0	10	14	0	7	7	0	7	0	0	0	49	141	0	586	0	34	22	181	17	135	0	0	14	0	10	0	10	0	10	73	10
OTU467	0	33	46	0	11	0	7	0	2	20	38	12	45	0	0	85	16	0	17	5	0	0	13	0	0	0	88	0	9	0	0	175	448	0	268	37	0	0	116	41	0	0	0	4	0	0	16	134
OTU468	2	7	12	0	11	2	0	58	2	16	1	24	1	3	13	75	15	0	3	3	2	1	21	53	14	31	23	3	5	4	1	0	5	0	5	30	3	17	3	0	58	2	31	0	161	30	5	1
OTU469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	398	127	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU470	0	27	12	0	42	11	1	15	1	4	4	2	0	22	10	79	25	22	32	35	12	22	9	51	30	29	20	8	11	4	12	18	13	11	10	30	2	8	14	10	36	9	42	2	7	10	29	2
OTU471	136	100	109	0	44	4	23	14	51	0	27	3	12	34	4	159	4	0	105	8	71	6	21	23	12	30	37	190	240	5	189	37	104	21	54	24	471	0	3	41	3	27	0	21	11	13	167	11
OTU473	0	0	14	0	29	12	170	4	119	0	42	0	96	0	0	30	0	0	26	2	0	0	0	5	0	0	0	16	36	0	102	0	11	0	93	12	3	0	4	179	0	143	0	41	0	93	78	62
OTU474	7	7	140	0	98	1	43	13	49	2	43	3	65	6	9	48	6	1	18	3	7	5	9	12	20	8	5	94	118	1	80	5	42	0	55	31	43	3	0	28	4	20	2	56	11	37	186	33
OTU475	23	33	54	0	27	2	4	8	16	0	2	0	6	1	5	129	3	28	48	3	9	5	5	3	4	7	6	34	72	0	132	25	143	111	33	12	179	1	2	17	1	13	0	134	0	0	23	3
OTU476	244	384	126	0	202	46	52	44	12	17	154	41	43	45	23	305	59	529	198	94	51	35	85	210	186	96	98	151	285	11	218	297	352	266	203	113	553	34	8	23	31	26	50	78	57	39	242	64
OTU477	10	0	0	0	0	0	23	0	6	0	0	0	5	0	0	7	0	40	10	0	0	0	0	0	0	0	0	16	0	0	0	0	20	827	8	0	28	0	0	0	0	0	0	0	0	0	0	69
OTU478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	692	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU479	0	0	7	0	34	6	40	5	23	0	59	12	183	0	0	12	5	0	7	1	1	0	0	1	0	1	1	45	20	0	20	0	0	0	33	5	0	0	12	6	3	9	0	10	2	19	58	38
OTU480	6	14	37	0	140	11	49	14	39	4	55	9	43	6	2	19	20	1	55	17	4	4	9	21	21	15	16	21	70	1	30	0	18	3	100	13	1	3	16	111	10	78	2	69	11	49	112	62
OTU481	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	52	0	0	0	0	39	0	0	0	0	0	3	0	0	388	0	0	0	82	0	35
OTU482	0	0	514	8	43	0	0	3	5	0	3	0	2	0	0	0	5	0	0	2	5	0	0	4	0	0	0	0	10	0	4	0	5	11	5	0	0	0	0	0	4	0	0	0	4	0	0	0
OTU483	0	581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU484	3	9	1	0	2	6	0	131	4	11	4	10	0	0	0	149	5	0	0	24	0	0	0	9	3	21	20	0	0	0	1	12	3	1	5	50	7	30	8	0	16	2	67	7	285	21	0	3
OTU485	0	2	41	0	30	3	101	1	64	0	6	0	91	0	0	41	2	0	6	1	0	0	0	1	0	0	0	26	3	0	54	2	58	1	72	3	14	0	0	82	0	82	0	4	0	25	32	25
OTU486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	651	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU487	4	0	19	0	3	0	43	0	68	0	49	0	108	0	0	357	14	6	26	5	1	1	0	0	0	0	0	72	30	0	6	0	56	3	16	1	73	0	1	75	5	45	1	17	0	34	23	214
OTU488	14	16	6	0	10	0	0	0	6	0	0	0	2	94	0	23	0	0	41	2	1	9	0	0	2	2	0	13	78	2	50	197	68	0	5	12	19	0	0	2	0	0	0	3	0	0	0	0
OTU489	10	8	24	0	56	14	0	9	8	2	40	33	14	4	2	9	20	43	28	4	22	0	7	24	22	21	10	22	130	0	4	579	74	9	35	24	0	13	18	6	45	24	3	53	39	28	36	38
OTU490	0	0	0	2	0	0	5	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	21	0	0	0	4	33	0	3	0	70	0	16	59	407
OTU491	0	10	30	0	20	6	2	0	0	0	4	0	0	5	0	7	0	38	24	7	5	8	0	0	0	0	0	30	47	1	24	0	39	636	6	0	65	0	0	0	0	0	0	10	0	0	7	9
OTU492	50	14	93	0	57	42	48	20	32	8	132	30	51	67	10	113	17	4	76	35	9	10	13	20	3	11	34	34	339	2	20	28	213	200	126	7	58	12	27	16	26	64	16	83	22	61	48	26
OTU493	0	0	0	0	0	3	0	3	0	158	0	17	3	99	24	0	0	1	1	0	1	0	3	0	0	17	9	0	0	0	0	0	0	0	0	39	0	2	0	0	19	0	41	0	258	1	0	0
OTU494	5	12	49	0	49	20	19	10	48	1	26	4	11	7	1	62	5	18	49	3	3	8	10	14	12	27	14	37	109	0	36	9	35	14	43	24	47	3	10	26	13	49	4	37	21	16	93	22
OTU495	0	1	34	0	76	25	28	4	6	0	14	10	22	5	5	18	13	0	30	27	0	0	10	7	3	12	23	24	107	1	6	0	2	0	45	4	0	2	53	12	15	12	2	54	8	18	58	19
OTU496	0	1	1	0	27	2	88	0	30	0	0	0	75	0	0	36	20	0	47	0	0	0	0	0	0	0	0	8	0	1	50	0	255	0	43	1	0	0	2	81	0	107	0	3	0	57	50	23
OTU497	108	0	5	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	16	0	4	0	0	0	0	0	0	22	127	2	19	0	10	0	7	0	376	0	0	0	0	0	0	2	0	0	4	0
OTU498	4	10	69	0	129	12	70	12	68	0	49	9	49	3	7	69	9	1	44	11	7	2	10	17	19	28	13	78	119	1	35	18	101	1	122	31	8	1	12	47	5	69	2	52	13	41	135	53
OTU499	1	1	46	0	71	10	64	2	87	0	18	9	135	0	0	61	3	0	19	0	0	0	0	3	4	4	4	29	13	0	32	0	73	1	43	8	1	0	9	42	9	44	0	4	0	26	85	25
OTU500	68	76	65	0	35	0	8	9	14	4	6	0	1	16	8	78	6	39	57	9	42	58	29	27	51	12	12	106	164	10	94	20	31	12	24	21	52	9	1	2	7	1	15	29	15	10	93	3
OTU501	0	1	80	0	63	3	34	2	26	1	68	1	24	0	3	13	4	0	13	3	1	0	1	4	6	0	1	32	71	0	14	0	0	0	46	10	0	3	8	41	4	54	0	89	12	54	62	40
OTU502	54	117	179	0	244	20	157	24	152	7	121	21	126	17	12	213	31	25	37	16	32	24	35	41	88	120	42	185	292	10	274	22	158	146	191	80	151	18	20	172	31	148	10	138	33	104	318	114
OTU503	0	3	0	0	0	33	0	10	0	0	0	2	2	8	0	1	11	27	0	21	29	7	0	3	23	1	82	0	0	0	0	0	0	0	0	0	0	0	202	0	65	0	15	2	10	0	0	0
OTU504	17	196	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	368	0	5	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0
OTU505	0	0	0	4	371	5	0	0	2	0	0	0	63	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	36	0	0	0	0
OTU506	23	39	46	0	41	0	0	25	3	0	1	0	0	24	7	8	2	1	278	7	25	15	13	4	17	20	3	70	157	0	57	0	7	17	5	10	62	25	0	0	0	0	1	3	12	5	0	28
OTU507	0	0	0	0	10	161	666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU508	15	9	82	0	35	1	43	3	29	0	62	1	39	0	0	50	3	2	54	1	4	4	2	0	0	0	0	26	144	2	52	5	99	53	47	5	198	0	0	21	1	22	1	43	3	26	28	22
OTU509	4	7	5	0	80	6	0	2	3	0	2	0	0	3	0	0	9	4	0	3	12	0	6	5	6	364	0	0	0	0	0	4	0	3	3	0	0	7	3	0	0	4	3	2	5	3	0	6
OTU510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	616	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	542	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU512	93	90	1	0	0	0	0	0	0	0	0	0	0	0	0	8	1	130	0	0	1	1	1	0	0	0	1	0	0	0	151	26	93	3	0	0	24	0	0	0	1	0	0	0	0	0	0	0
OTU513	4	14	14	0	33	36	13	10	2	4	14	21	6	16	7	17	13	4	36	26	10	14	29	24	22	46	37	15	53	2	14	7	7	1	41	19	3	12	8	3	24	3	14	5	33	13	27	7
OTU514	9	110	67	0	85	66	4	25	7	39	17	77	9	33	22	146	32	87	103	18	12	13	44	62	123	76	48	45	144	3	95	14	42	3	23	51	14	71	136	9	92	15	60	18	70	28	53	6
OTU515	0	48	30	0	35	6	1	16	5	1	8	10	1	6	5	24	5	0	47	7	18	4	17	16	24	23	9	29	72	2	36	0	12	0	23	8	3	1	7	3	4	7	1	41	8	9	28	11
